name,price,price_text,old,old_text,discount,shipping,rating,points,img,url
"Jbl Clip 4 - Portable Mini Bluetooth Speaker, Big Audio And Punchy Bass, Integrated Carabiner - (Blue)","{'min': 73976, 'max': None}","₦ 73,976","{'min': 155738, 'max': None}","₦ 155,738",53,,"{'no': None, 'out': 5}",58.94806126451544,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/3221642/1.jpg?9061,https://www.jumia.com.ng/jbl-clip-4-portable-mini-bluetooth-speaker-big-audio-and-punchy-bass-integrated-carabiner-blue-246122348.html
Jbl Clip4 IP68 Waterproof Portable Bluetooth Speaker Outdoor,"{'min': 73236, 'max': None}","₦ 73,236","{'min': 154180, 'max': None}","₦ 154,180",53,,"{'no': 5, 'out': 5}",58.35838940694351,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/9002722/1.jpg?7810,https://www.jumia.com.ng/jbl-clip4-ip68-waterproof-portable-bluetooth-speaker-outdoor-227200915.html
Jbl Clip 4 Waterproof Portable Bluetooth Speaker,"{'min': 72500, 'max': None}","₦ 72,500","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",57.771904964817914,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/2095362/1.jpg?0542,https://www.jumia.com.ng/jbl-clip-4-waterproof-portable-bluetooth-speaker-263590235.html
Jbl Clip 4 Speakers Waterproof Portable Wireless Speaker,"{'min': 70394, 'max': None}","₦ 70,394","{'min': 146198, 'max': None}","₦ 146,198",52,,"{'no': None, 'out': 5}",56.09373073232264,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/8933073/1.jpg?3903,https://www.jumia.com.ng/jbl-clip-4-speakers-waterproof-portable-wireless-speaker-370339872.html
Jbl Clip4 Speaker Waterproof Portable Bluetooth Speaker,"{'min': 70394, 'max': None}","₦ 70,394","{'min': 146198, 'max': None}","₦ 146,198",52,,"{'no': None, 'out': 5}",56.09373073232264,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/5933073/1.jpg?3097,https://www.jumia.com.ng/jbl-clip4-speaker-waterproof-portable-bluetooth-speaker-370339597.html
Jbl Clip4 Ip67 Waterproof Outdoor Speakers Mini Stereo,"{'min': 70109, 'max': None}","₦ 70,109","{'min': 145598, 'max': None}","₦ 145,598",52,,"{'no': None, 'out': 5}",55.866627381771295,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/7833073/1.jpg?3099,https://www.jumia.com.ng/jbl-clip4-ip67-waterproof-outdoor-speakers-mini-stereo-370338718.html
Jbl Clip4 Speaker Waterproof Portable Bluetooth Speaker - BLACK,"{'min': 70014, 'max': None}","₦ 70,014","{'min': 145398, 'max': None}","₦ 145,398",52,,"{'no': None, 'out': 5}",55.790926264920834,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/5833073/1.jpg?3099,https://www.jumia.com.ng/jbl-clip4-speaker-waterproof-portable-bluetooth-speaker-black-370338578.html
Jbl Charge 5 Portable Waterproof Wireless Bluetooth Speaker,"{'min': 225000, 'max': None}","₦ 225,000","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",55.774899999999995,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/424389/1.jpg?0099,https://www.jumia.com.ng/jbl-charge-5-portable-waterproof-wireless-bluetooth-speaker-98342410.html
Jbl Charge 5 Portable Waterproof Wireless Bluetooth Speaker,"{'min': 225000, 'max': None}","₦ 225,000","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",55.774899999999995,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/314277/1.jpg?4682,https://www.jumia.com.ng/jbl-charge-5-portable-waterproof-wireless-bluetooth-speaker-77241311.html
Jbl Clip 4 Speakers Waterproof Portable Wireless Speaker,"{'min': 69444, 'max': None}","₦ 69,444","{'min': 146198, 'max': None}","₦ 146,198",53,,"{'no': None, 'out': 5}",55.336719563818136,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/7409513/1.jpg?0439,https://www.jumia.com.ng/jbl-clip-4-speakers-waterproof-portable-wireless-speaker-315904780.html
Jbl Clip4 Speaker Waterproof Portable Bluetooth Speaker,"{'min': 69444, 'max': None}","₦ 69,444","{'min': 146198, 'max': None}","₦ 146,198",53,,"{'no': None, 'out': 5}",55.336719563818136,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/8409513/1.jpg?0435,https://www.jumia.com.ng/jbl-clip4-speaker-waterproof-portable-bluetooth-speaker-315904807.html
Jbl Clip4 Ip67 Waterproof Outdoor Speakers Mini Stereo,"{'min': 69159, 'max': None}","₦ 69,159","{'min': 145598, 'max': None}","₦ 145,598",53,,"{'no': None, 'out': 5}",55.10961621326679,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/7409513/1.jpg?5104,https://www.jumia.com.ng/jbl-clip4-ip67-waterproof-outdoor-speakers-mini-stereo-315904714.html
Jbl Clip4 Speaker Waterproof Portable Bluetooth Speaker,"{'min': 69064, 'max': None}","₦ 69,064","{'min': 145398, 'max': None}","₦ 145,398",53,,"{'no': 4, 'out': 5}",55.03391509641633,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/8409513/1.jpg?0432,https://www.jumia.com.ng/jbl-clip4-speaker-waterproof-portable-bluetooth-speaker-315904829.html
Jbl Clip4 Speaker Waterproof Portable Bluetooth Speaker - BLACK,"{'min': 69064, 'max': None}","₦ 69,064","{'min': 145398, 'max': None}","₦ 145,398",53,,"{'no': None, 'out': 5}",55.03391509641633,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/7409513/1.jpg?0455,https://www.jumia.com.ng/jbl-clip4-speaker-waterproof-portable-bluetooth-speaker-black-315904708.html
Jbl Charge 5 Portable Waterproof Wireless Bluetooth Speaker - Blue,"{'min': 244900, 'max': None}","₦ 244,900","{'min': 300000, 'max': None}","₦ 300,000",18,,"{'no': 5, 'out': 5}",51.242762351980396,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/465999/1.jpg?7704,https://www.jumia.com.ng/jbl-charge-5-portable-waterproof-wireless-bluetooth-speaker-blue-99956499.html
Jbl Clip 4 Speaker Waterproof Portable Bluetooth Speaker - BLACK,"{'min': 60039, 'max': None}","₦ 60,039","{'min': 140398, 'max': None}","₦ 140,398",57,,"{'no': 1, 'out': 5}",47.84230899562348,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/0469413/1.jpg?8021,https://www.jumia.com.ng/jbl-clip-4-speaker-waterproof-portable-bluetooth-speaker-black-314964022.html
Jbl GO 3 Portable Wireless Bluetooth JBL Speaker – Blue,"{'min': 52534, 'max': None}","₦ 52,534","{'min': 108598, 'max': None}","₦ 108,598",52,,"{'no': None, 'out': 5}",41.86192076443785,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/9143073/1.jpg?3903,https://www.jumia.com.ng/jbl-go-3-portable-wireless-bluetooth-jbl-speaker-blue-370341987.html
Jbl GO 3 Portable Wireless Bluetooth JBL Speaker,"{'min': 52534, 'max': None}","₦ 52,534","{'min': 108598, 'max': None}","₦ 108,598",52,,"{'no': None, 'out': 5}",41.86192076443785,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/4933073/1.jpg?3097,https://www.jumia.com.ng/jbl-go-3-portable-wireless-bluetooth-jbl-speaker-370339426.html
Jbl GO 3 Portable Wireless Bluetooth JBL Speaker – Blue,"{'min': 51584, 'max': None}","₦ 51,584","{'min': 108598, 'max': None}","₦ 108,598",53,,"{'no': None, 'out': 5}",41.104909595933336,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/1810613/1.jpg?2513,https://www.jumia.com.ng/jbl-go-3-portable-wireless-bluetooth-jbl-speaker-blue-316018195.html
Jbl GO 3 Portable Wireless Bluetooth JBL Speaker,"{'min': 51584, 'max': None}","₦ 51,584","{'min': 108598, 'max': None}","₦ 108,598",53,,"{'no': None, 'out': 5}",41.104909595933336,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/7409513/1.jpg?0444,https://www.jumia.com.ng/jbl-go-3-portable-wireless-bluetooth-jbl-speaker-315904772.html
Jbl GO 3 Speaker Portable Wireless Waterproof Speaker,"{'min': 51299, 'max': None}","₦ 51,299","{'min': 105998, 'max': None}","₦ 105,998",52,,"{'no': None, 'out': 5}",40.87780624538199,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/3933073/1.jpg?3097,https://www.jumia.com.ng/jbl-go-3-speaker-portable-wireless-waterproof-speaker-370339368.html
Jbl GO3 Portable Jbl Bluetooth Speaker Wireless Mini Speakers PX67 Waterproof Outdoor Bass Speakers,"{'min': 50733, 'max': None}","₦ 50,733","{'min': 82158, 'max': None}","₦ 82,158",38,,"{'no': 4, 'out': 5}",40.42678695972561,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/4005462/1.jpg?3240,https://www.jumia.com.ng/jbl-go3-portable-jbl-bluetooth-speaker-wireless-mini-speakers-px67-waterproof-outdoor-bass-speakers-264500418.html
Jbl GO 3 Speaker Portable Wireless Waterproof Speaker,"{'min': 50349, 'max': None}","₦ 50,349","{'min': 105998, 'max': None}","₦ 105,998",53,,"{'no': None, 'out': 5}",40.12079507687748,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/7409513/1.jpg?2828,https://www.jumia.com.ng/jbl-go-3-speaker-portable-wireless-waterproof-speaker-315904767.html
Jbl GO3 Portable JBL Bluetooth Speaker-Blue,"{'min': 47704, 'max': None}","₦ 47,704","{'min': 74890, 'max': None}","₦ 74,890",36,Shipped from abroad,"{'no': 3, 'out': 5}",38.013116612988604,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/0899991/1.jpg?7262,https://www.jumia.com.ng/jbl-go3-portable-jbl-bluetooth-speaker-blue-199998036.html
Jbl GO3 Portable Wireless Bluetooth JBL Speaker,"{'min': 47499, 'max': None}","₦ 47,499","{'min': 93598, 'max': None}","₦ 93,598",49,,"{'no': 4, 'out': 5}",37.84976157136394,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/2296612/1.jpg?9370,https://www.jumia.com.ng/jbl-go3-portable-wireless-bluetooth-jbl-speaker-216692221.html
Jbl GO3 Portable Wireless Bluetooth JBL Speaker - Blue,"{'min': 47309, 'max': None}","₦ 47,309","{'min': 93598, 'max': None}","₦ 93,598",49,,"{'no': 4, 'out': 5}",37.69835933766304,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/2296612/1.jpg?3242,https://www.jumia.com.ng/jbl-go3-portable-wireless-bluetooth-jbl-speaker-blue-216692217.html
Jbl XTREME 2 - WATERPROOF BLUETOOTH SPEAKER  - RED,"{'min': 340400, 'max': None}","₦ 340,400","{'min': 600000, 'max': None}","₦ 600,000",43,,"{'no': None, 'out': 5}",36.86648795534665,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/3558362/1.jpg?3627,https://www.jumia.com.ng/jbl-xtreme-2-waterproof-bluetooth-speaker-red-263855397.html
Jbl Xtreme 3 Portable Waterproof Wireless Bluetooth Speaker,"{'min': 398090, 'max': None}","₦ 398,090","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",31.523907910271543,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/0299362/1.jpg?6844,https://www.jumia.com.ng/xtreme-3-portable-waterproof-wireless-bluetooth-speaker-jbl-mpg3590667.html
Jbl Xtreme 3 Portable Wireless Bluetooth Speaker,"{'min': 405000, 'max': None}","₦ 405,000","{'min': 429000, 'max': None}","₦ 429,000",6,,"{'no': 4, 'out': 5}",30.986055555555552,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/630389/1.jpg?4923,https://www.jumia.com.ng/jbl-xtreme-3-portable-wireless-bluetooth-speaker-98303658.html
Jbl Background/ Foreground Ceiling Loudspeakers,"{'min': 445000, 'max': None}","₦ 445,000","{'min': 450000, 'max': None}","₦ 450,000",1,,"{'no': None, 'out': 5}",28.20079213483146,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/7920883/1.jpg?7690,https://www.jumia.com.ng/jbl-background-foreground-ceiling-loudspeakers-388029777.html
