name,price,price_text,old,old_text,discount,shipping,rating,points,img,url
Sweat Wicking Beanie Hat  Liner Sport Skull  Wave  For Men And Gray,"{'min': 9970, 'max': None}","₦ 9,970","{'min': 10554, 'max': None}","₦ 10,554",6,Shipped from abroad,"{'no': None, 'out': 5}",45.31164252431751,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/9268092/1.jpg?6012,https://www.jumia.com.ng/generic-sweat-wicking-beanie-hat-liner-sport-skull-wave-for-men-and-gray-290862950.html
"Dax Wave & Groom Hair Dress 4 Maximum Hold, Light Shine 99g","{'min': 8970, 'max': None}","₦ 8,970","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",40.76684387594064,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/707366/1.jpg?6226,https://www.jumia.com.ng/wave-groom-hair-dress-4-maximum-hold-light-shine-99g-dax-mpg3219451.html
Dax Wave And Groom Hair Dressing Pomade,"{'min': 8850, 'max': None}","₦ 8,850","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",40.221468038135406,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/6269131/1.jpg?0079,https://www.jumia.com.ng/dax-wave-and-groom-hair-dressing-pomade-131962673.html
Cantu 2PCS SHEA BUTTER WAVE WHIP CURLING MOUSSE 248ml,"{'min': 7500, 'max': None}","₦ 7,500","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",34.085989862826615,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/6561202/1.jpg?2702,https://www.jumia.com.ng/2pcs-shea-butter-wave-whip-curling-mousse-248ml-cantu-mpg2423912.html
Cantu 2PCS SHEA BUTTER WAVE WHIP CURLING MOUSSE 248ml,"{'min': 7500, 'max': None}","₦ 7,500","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",34.085989862826615,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/3154103/1.jpg?6824,https://www.jumia.com.ng/cantu-2pcs-shea-butter-wave-whip-curling-mousse-248ml-301451398.html
Eco Styler Eco Style Gel - (Curl And Wave ),"{'min': 7500, 'max': None}","₦ 7,500","{'min': 9000, 'max': None}","₦ 9,000",17,,"{'no': None, 'out': 5}",34.085989862826615,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/202404/1.jpg?1505,https://www.jumia.com.ng/eco-styler-eco-style-gel-curl-and-wave-40420202.html
Eco Styler Eco Style Gel - Curl And Wave 32 Oz (946ml),"{'min': 7300, 'max': None}","₦ 7,300","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",33.17703013315124,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/496835/1.jpg?2448,https://www.jumia.com.ng/eco-styler-eco-style-gel-curl-and-wave-32-oz-946ml-53869461.html
SoftSheen Carson Natural Sporting Waves Pomade For Men + Wave Brush,"{'min': 7125, 'max': None}","₦ 7,125","{'min': 7500, 'max': None}","₦ 7,500",5,,"{'no': 4, 'out': 5}",32.38169036968529,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/5422492/1.jpg?8594,https://www.jumia.com.ng/softsheen-carson-natural-sporting-waves-pomade-for-men-wave-brush-294224548.html
Eco Styler Natural Hair Gel - (Curl And Wave ),"{'min': 6500, 'max': None}","₦ 6,500","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",29.541191214449736,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/6814723/1.jpg?2203,https://www.jumia.com.ng/eco-styler-natural-hair-gel-curl-and-wave-327418663.html
Eco Styler Eco Style Gel - Curl And Wave 12oz...,"{'min': 6250, 'max': None}","₦ 6,250","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",28.40499155235551,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/514764/1.jpg?3285,https://www.jumia.com.ng/eco-styler-eco-style-gel-curl-and-wave-12oz...-46741550.html
Soft sheen SoftSheen Carson Sportin' Waves Relaxer Texturizer &. Gel Pomade Wave Cream,"{'min': 5999, 'max': None}","₦ 5,999","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",27.264247091612916,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/9647213/1.jpg?0378,https://www.jumia.com.ng/soft-sheen-softsheen-carson-sportin-waves-relaxer-texturizer-.-gel-pomade-wave-cream-312746954.html
Sweat Wicking Beanie Hat  Liner Sport Skull  Wave  For Men And Gray,"{'min': 5546, 'max': None}","₦ 5,546","{'min': 6655, 'max': None}","₦ 6,655",17,Shipped from abroad,"{'no': 2, 'out': 5}",25.20545330389819,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/2817731/1.jpg?8165,https://www.jumia.com.ng/generic-sweat-wicking-beanie-hat-liner-sport-skull-wave-for-men-and-gray-137718258.html
Eco Styler Natural Hair Curl And Wave Gel,"{'min': 5500, 'max': None}","₦ 5,500","{'min': 6000, 'max': None}","₦ 6,000",8,,"{'no': 4, 'out': 5}",24.99639256607285,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/849316/1.jpg?3806,https://www.jumia.com.ng/eco-styler-natural-hair-curl-and-wave-gel-61394872.html
Eco Styler Curl And Wave 8oz,"{'min': 5500, 'max': None}","₦ 5,500","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",24.99639256607285,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/2138531/1.jpg?9830,https://www.jumia.com.ng/curl-and-wave-eco-styler-mpg2423972.html
Eco Styler Professional ECO Styling Gel(8 Oz)-Curl & Wave Gel,"{'min': 5500, 'max': None}","₦ 5,500","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",24.99639256607285,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/7046953/1.jpg?5346,https://www.jumia.com.ng/eco-styler-professional-eco-styling-gel8-oz-curl-wave-gel-359640740.html
Eco Style Professional Styling Gel - Curl And Wave (16oz)..,"{'min': 5300, 'max': None}","₦ 5,300","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",24.087432836397475,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/9042131/1.jpg?3413,https://www.jumia.com.ng/professional-styling-gel-curl-and-wave-16oz..-eco-style-mpg2423956.html
Sweat Wicking Beanie Hat  Liner Sport Skull  Wave  For Men And Gray,"{'min': 5107, 'max': None}","₦ 5,107","{'min': 7685, 'max': None}","₦ 7,685",34,Shipped from abroad,"{'no': 3, 'out': 5}",23.210286697260738,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/8193321/1.jpg?0607,https://www.jumia.com.ng/generic-sweat-wicking-beanie-hat-liner-sport-skull-wave-for-men-and-gray-123391846.html
Eco Styler Natural Hair Gel - (Curl And Wave ),"{'min': 5000, 'max': None}","₦ 5,000","{'min': 6000, 'max': None}","₦ 6,000",17,,"{'no': 4, 'out': 5}",22.72399324188441,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/880535/1.jpg?1102,https://www.jumia.com.ng/eco-styler-natural-hair-gel-curl-and-wave-53508871.html
Double Side 2 In 1 Sponge Twist Wave Barber Short Hair Curlers Curl Coil Tool,"{'min': 4999, 'max': None}","₦ 4,999","{'min': 7000, 'max': None}","₦ 7,000",29,,"{'no': 2, 'out': 5}",22.719448443236033,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/457717/1.jpg?6850,https://www.jumia.com.ng/double-side-2-in-1-sponge-twist-wave-barber-short-hair-curlers-curl-coil-tool-generic-mpg3219973.html
SoftSheen Carson Sportin' Waves Relaxer & Pomade Wave Cream,"{'min': 4940, 'max': None}","₦ 4,940","{'min': 5200, 'max': None}","₦ 5,200",5,,"{'no': 5, 'out': 5}",22.4513053229818,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/278148/1.jpg?7652,https://www.jumia.com.ng/softsheen-carson-sportin-waves-relaxer-pomade-wave-cream-84187256.html
Ecoco Eco  Curves And Wave StylingGel(16 Oz),"{'min': 4800, 'max': None}","₦ 4,800","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",21.815033512209034,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/585735/1.jpg?3819,https://www.jumia.com.ng/eco-curves-and-wave-stylinggel16-oz-ecoco-mpg2423982.html
Body Wave Virgin Lace Wig 20inches,"{'min': 4500, 'max': None}","₦ 4,500","{'min': None, 'max': None}",,0,,"{'no': 3, 'out': 5}",20.45159391769597,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/373567/1.jpg?8990,https://www.jumia.com.ng/fashion-body-wave-virgin-lace-wig-20inches-76537315.html
Eco Styler Curl And Wave 8oz.-=,"{'min': 4499, 'max': None}","₦ 4,499","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",20.44704911904759,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/2138531/1.jpg?6554,https://www.jumia.com.ng/curl-and-wave-8oz.-eco-styler-mpg4186989.html
SoftSheen Carson Sportin' Waves Relaxer Texturizer &. Gel Pomade Wave Cream,"{'min': 4197, 'max': None}","₦ 4,197","{'min': 20000, 'max': None}","₦ 20,000",79,,"{'no': 2, 'out': 5}",19.074519927237773,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/1364163/1.jpg?1469,https://www.jumia.com.ng/softsheen-carson-sportin-waves-relaxer-texturizer-.-gel-pomade-wave-cream-361463192.html
Eco Style Professional Styling Gel Curl And Wave( 8oz).,"{'min': 4100, 'max': None}","₦ 4,100","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",18.63367445834522,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/2138531/1.jpg?0647,https://www.jumia.com.ng/professional-styling-gel-curl-and-wave-8oz.-eco-style-mpg2423955.html
Cantu SHEA BUTTER WAVE WHIP CURLING MOUSSE 248ml,"{'min': 4000, 'max': None}","₦ 4,000","{'min': None, 'max': None}",,0,,"{'no': 3, 'out': 5}",18.17919459350753,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/0257241/1.jpg?2495,https://www.jumia.com.ng/cantu-shea-butter-wave-whip-curling-mousse-248ml-142752011.html
Cantu SHEA BUTTER WAVE WHIP CURLING MOUSSE 248ml,"{'min': 4000, 'max': None}","₦ 4,000","{'min': None, 'max': None}",,0,,"{'no': 2, 'out': 5}",18.17919459350753,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/033389/1.jpg?8466,https://www.jumia.com.ng/shea-butter-wave-whip-curling-mousse-248ml-cantu-mpg1653869.html
"Original Kodak Majic BLACK Hair Cream For Super Wave ,Anti-dandruff","{'min': 949, 'max': None}",₦ 949,"{'min': 1999, 'max': None}","₦ 1,999",53,,"{'no': None, 'out': 5}",4.313013917309661,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/8416523/1.jpg?0231,https://www.jumia.com.ng/generic-original-kodak-majic-black-hair-cream-for-super-wave-anti-dandruff-325614813.html
Wave Super Wave Wall Dryer,"{'min': 530990, 'max': None}","₦ 530,990","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",4.143802143166537,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/168001/1.jpg?8383,https://www.jumia.com.ng/wave-super-wave-wall-dryer-10086136.html
