name,price,price_text,old,old_text,discount,shipping,rating,points,img,url
Body Fortress Super Advanced Whey Protein Powder - 2 Lbs,"{'min': 89000, 'max': None}","₦ 89,000","{'min': 155000, 'max': None}","₦ 155,000",43,,"{'no': 4, 'out': 5}",75.0225,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/795559/1.jpg?7166,https://www.jumia.com.ng/super-advanced-whey-protein-powder-chocolate-2-lbs-body-fortress-mpg240436.html
Body Fortress Whey Protein Powder- Vanilla 2lbs,"{'min': 89299, 'max': None}","₦ 89,299","{'min': 90000, 'max': None}","₦ 90,000",1,,"{'no': None, 'out': 5}",74.77130203025789,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9189643/1.jpg?4569,https://www.jumia.com.ng/body-fortress-whey-protein-powder-vanilla-2lbs-346981990.html
"Body Fortress Advanced Whey Protein Powder Vanilla, 2 Lbs","{'min': 89999, 'max': None}","₦ 89,999","{'min': 90000, 'max': None}","₦ 90,000",1,,"{'no': 4, 'out': 5}",74.18974099712219,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/458079/1.jpg?3571,https://www.jumia.com.ng/advanced-whey-protein-powder-vanilla-2-lbs-body-fortress-mpg1578671.html
Nature'S Field Premium Whey Protein Chocolate Flavour,"{'min': 93300, 'max': None}","₦ 93,300","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",71.56487138263665,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/5634523/1.jpg?3349,https://www.jumia.com.ng/natures-field-premium-whey-protein-chocolate-flavour-325436523.html
MuscleTech Platinum Whey Protein Powder + Creatine,"{'min': 99999, 'max': None}","₦ 99,999","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",66.77069270692706,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/7336932/1.jpg?2708,https://www.jumia.com.ng/muscletech-platinum-whey-protein-powder-creatine-239633760.html
"Optimum Nutrition Gold Standard100% Whey Protein Powder-Double Rich Choco, 1lb","{'min': 99999, 'max': None}","₦ 99,999","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",66.77069270692706,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/2971711/1.jpg?0036,https://www.jumia.com.ng/optimum-nutrition-gold-standard100-whey-protein-powder-double-rich-choco-1lb-117179274.html
"Muscle Milk Pro Series Protein Powder Supplement, Knockout Chocolate, 5 Pound","{'min': 105000, 'max': None}","₦ 105,000","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",63.59049999999999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9985162/1.jpg?8245,https://www.jumia.com.ng/muscle-milk-pro-series-protein-powder-supplement-knockout-chocolate-5-pound-261589948.html
ISO+TRATE Protein Powder - Whey Isolate (32g) + Free Shaker Bottle,"{'min': 40000, 'max': None}","₦ 40,000","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",59.90712149650985,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/0347862/1.jpg?7254,https://www.jumia.com.ng/isotrate-protein-powder-whey-isolate-32g-free-shaker-bottle-268743084.html
Age BPC-157 Body Protection Compound Patch,"{'min': 39999, 'max': None}","₦ 39,999","{'min': 40999, 'max': None}","₦ 40,999",2,,"{'no': None, 'out': 5}",59.90562381847244,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/4119192/1.jpg?6178,https://www.jumia.com.ng/bpc-157-body-protection-compound-patch-age-mpg4750081.html
Mutant Mass Weight Mass Gainer Protein Powder 5LBS,"{'min': 115500, 'max': None}","₦ 115,500","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",57.80954545454545,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/7416362/1.jpg?6597,https://www.jumia.com.ng/mutant-mass-weight-mass-gainer-protein-powder-5lbs-263614772.html
Protein High Quality Weight Gainer,"{'min': 29900, 'max': None}","₦ 29,900","{'min': 37000, 'max': None}","₦ 37,000",19,,"{'no': None, 'out': 5}",44.78057331864112,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/4351072/1.jpg?3556,https://www.jumia.com.ng/generic-protein-high-quality-weight-gainer-270153470.html
Protein2o Whey Protein Isolate Powder -Orange Mango 1.125lbs,"{'min': 28888, 'max': None}","₦ 28,888","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",43.26492314477942,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/4587073/1.jpg?6789,https://www.jumia.com.ng/protein2o-whey-protein-isolate-powder-orange-mango-1.125lbs-370785403.html
Muscle Tech MuscleTech Mass-Tech Extreme 2000. 2.72KG(6 LBS),"{'min': 155000, 'max': None}","₦ 155,000","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",43.077435483870964,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/5808992/1.jpg?3216,https://www.jumia.com.ng/muscle-tech-muscletech-mass-tech-extreme-2000.-2.72kg6-lbs-299808588.html
"Body Fortress BF Whey Isolate Protein Powder, Chocolate","{'min': 170000, 'max': None}","₦ 170,000","{'min': None, 'max': None}",,0,,"{'no': 5, 'out': 5}",39.27648529411764,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/4595982/1.jpg?6294,https://www.jumia.com.ng/body-fortress-bf-whey-isolate-protein-powder-chocolate-289595400.html
MuscleTech Nitro Tech whey protein,"{'min': 175000, 'max': None}","₦ 175,000","{'min': 230000, 'max': None}","₦ 230,000",24,,"{'no': None, 'out': 5}",38.1543,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/2758183/1.jpg?3827,https://www.jumia.com.ng/muscletech-nitro-tech-whey-protein-381857231.html
TOWG Whey Protein Concentrate - (Cookies & Creams Flavour),"{'min': 22800, 'max': None}","₦ 22,800","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",34.14705925301062,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/226289/1.jpg?2178,https://www.jumia.com.ng/towg-whey-protein-concentrate-cookies-creams-flavour-98262246.html
TOWG 100% Organic Whey Protein Powder Concentrate - 200g,"{'min': 21700, 'max': None}","₦ 21,700","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",32.4996134118566,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/583354/1.jpg?2858,https://www.jumia.com.ng/towg-100-organic-whey-protein-powder-concentrate-200g-45338555.html
TOWG Pure Whey Protein Powder Isolate 90 (Unflavoured) - 200g,"{'min': 21700, 'max': None}","₦ 21,700","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",32.4996134118566,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/264867/1.jpg?5388,https://www.jumia.com.ng/towg-pure-whey-protein-powder-isolate-90-unflavoured-200g-76846294.html
TOWG Organic Whey Protein Concentrate + Whey Protein Isolate,"{'min': 21000, 'max': None}","₦ 21,000","{'min': None, 'max': None}",,0,,"{'no': 3, 'out': 5}",31.451238785667673,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/7552032/1.jpg?0378,https://www.jumia.com.ng/towg-organic-whey-protein-concentrate-whey-protein-isolate-230255763.html
Protein2o Whey Protein Isolate Powder - Orange Mango(1.125LBS),"{'min': 20000, 'max': None}","₦ 20,000","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",29.953560748254926,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/4382242/1.jpg?9794,https://www.jumia.com.ng/protein2o-whey-protein-isolate-powder-orange-mango1.125lbs-242283415.html
Protein2o Whey Protein Isolate Powder - Orange Mango(1.125LBS,"{'min': 20000, 'max': None}","₦ 20,000","{'min': 25000, 'max': None}","₦ 25,000",20,,"{'no': 4, 'out': 5}",29.953560748254926,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/2093552/1.jpg?0454,https://www.jumia.com.ng/protein2o-whey-protein-isolate-powder-orange-mango1.125lbs-255390249.html
Vasia Platinum Perfect Man,"{'min': 18000, 'max': None}","₦ 18,000","{'min': 32000, 'max': None}","₦ 32,000",44,,"{'no': 5, 'out': 5}",26.958204673429435,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/5415042/1.jpg?6751,https://www.jumia.com.ng/vasia-platinum-perfect-man-240514556.html
Protein2o Whey Protein Isolate Powder - Orange Mango(1.125LBS),"{'min': 17908, 'max': None}","₦ 17,908","{'min': 23800, 'max': None}","₦ 23,800",25,,"{'no': 4, 'out': 5}",26.820418293987462,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/3202463/1.jpg?1704,https://www.jumia.com.ng/protein2o-whey-protein-isolate-powder-orange-mango1.125lbs-364202338.html
Protein2o Whey Protein  20 Isolate Powder,"{'min': 17908, 'max': None}","₦ 17,908","{'min': 28600, 'max': None}","₦ 28,600",37,,"{'no': None, 'out': 5}",26.820418293987462,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/3972463/1.jpg?5256,https://www.jumia.com.ng/protein2o-whey-protein-20-isolate-powder-364279333.html
Protein2o Whey Protein Isolate Powder - Orange Mango(1.125LBS),"{'min': 17905, 'max': None}","₦ 17,905","{'min': 22500, 'max': None}","₦ 22,500",20,,"{'no': 4, 'out': 5}",26.815925259875222,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9080563/1.jpg?0351,https://www.jumia.com.ng/protein2o-whey-protein-isolate-powder-orange-mango1.125lbs-365080948.html
"Optimum Nutrition Whey Protein Powder, Vanilla Ice","{'min': 275000, 'max': None}","₦ 275,000","{'min': None, 'max': None}",,0,,"{'no': 3, 'out': 5}",24.28000909090909,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/937828/1.jpg?8778,https://www.jumia.com.ng/optimum-nutrition-whey-protein-powder-vanilla-ice-82873953.html
TOWG Pure Whey Protein Powder Isolate 90 (Unflavoured) - 100g,"{'min': 11500, 'max': None}","₦ 11,500","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",17.223297430246586,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/264867/1.jpg?5145,https://www.jumia.com.ng/towg-pure-whey-protein-powder-isolate-90-unflavoured-100g-76846281.html
TOWG 100% Organic Whey Protein Concentrate Powder 100g,"{'min': 11500, 'max': None}","₦ 11,500","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",17.223297430246586,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/539717/1.jpg?6926,https://www.jumia.com.ng/towg-100-organic-whey-protein-concentrate-powder-100g-71793569.html
TOWG Whey Protein Concentrate - (Strawberry Flavour),"{'min': 11500, 'max': 22800}","₦ 11,500 - ₦ 22,800","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",17.223297430246586,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/590569/1.jpg?9707,https://www.jumia.com.ng/towg-whey-protein-concentrate-strawberry-flavour-96509522.html
TOWG Whey Protein Concentrate - (Banana Flavour),"{'min': 11500, 'max': 22800}","₦ 11,500 - ₦ 22,800","{'min': None, 'max': None}",,0,,"{'no': 3, 'out': 5}",17.223297430246586,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/545289/1.jpg?5866,https://www.jumia.com.ng/towg-whey-protein-concentrate-banana-flavour-98254504.html
