name,price,price_text,old,old_text,discount,shipping,rating,points,img,url
Unisex Adjustable Shoulder Support Posture Corrector Brace Shoulder Pain Relief Brace,"{'min': 11999, 'max': None}","₦ 11,999","{'min': None, 'max': None}",,0,,"{'no': 4, 'out': 5}",52.397265508153914,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/4373031/1.jpg?6481,https://www.jumia.com.ng/generic-unisex-adjustable-shoulder-support-posture-corrector-brace-shoulder-pain-relief-brace-130373406.html
Lumbar Decompression Belt Back Waist Brace Spinal Support.,"{'min': 47500, 'max': None}","₦ 47,500","{'min': 50000, 'max': None}","₦ 50,000",5,,"{'no': None, 'out': 5}",48.210631578947364,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/8765552/1.jpg?8920,https://www.jumia.com.ng/generic-lumbar-decompression-belt-back-waist-brace-spinal-support.-255567857.html
"Tourmaline Faster Self Heating Waist, Back & Lumber Pain Belt/brace","{'min': 52250, 'max': None}","₦ 52,250","{'min': 55000, 'max': None}","₦ 55,000",5,,"{'no': None, 'out': 5}",43.82784688995215,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/9531052/1.jpg?5537,https://www.jumia.com.ng/generic-tourmaline-faster-self-heating-waist-back-lumber-pain-beltbrace-250135958.html
"Tourmaline Faster Self Heating Waist, Back & Lumber Pain Belt/brace","{'min': 52250, 'max': None}","₦ 52,250","{'min': 55000, 'max': None}","₦ 55,000",5,,"{'no': 4, 'out': 5}",43.82784688995215,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/6336032/1.jpg?0400,https://www.jumia.com.ng/generic-tourmaline-faster-self-heating-waist-back-lumber-pain-beltbrace-230633653.html
"Tourmaline Faster Self Heating Waist, Back & Lumber Pain Belt/brace","{'min': 52250, 'max': None}","₦ 52,250","{'min': 55000, 'max': None}","₦ 55,000",5,,"{'no': None, 'out': 5}",43.82784688995215,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/7873152/1.jpg?2951,https://www.jumia.com.ng/generic-tourmaline-faster-self-heating-waist-back-lumber-pain-beltbrace-251378729.html
"Tourmaline Faster Self Heating Waist, Back & Lumber Pain Belt/brace","{'min': 52250, 'max': None}","₦ 52,250","{'min': 55000, 'max': None}","₦ 55,000",5,,"{'no': None, 'out': 5}",43.82784688995215,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/6531052/1.jpg?3610,https://www.jumia.com.ng/generic-tourmaline-faster-self-heating-waist-back-lumber-pain-beltbrace-250135681.html
Lumbar Decompression Belt Back Waist Brace Spinal Support,"{'min': 52250, 'max': None}","₦ 52,250","{'min': 55000, 'max': None}","₦ 55,000",5,,"{'no': None, 'out': 5}",43.82784688995215,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/6303452/1.jpg?7083,https://www.jumia.com.ng/generic-lumbar-decompression-belt-back-waist-brace-spinal-support-254303678.html
Back Pain Lumbar Spinal Waist Belt Brace With Air Hand Pump,"{'min': 52250, 'max': None}","₦ 52,250","{'min': 55000, 'max': None}","₦ 55,000",5,,"{'no': None, 'out': 5}",43.82784688995215,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/4031852/1.jpg?0066,https://www.jumia.com.ng/generic-back-pain-lumbar-spinal-waist-belt-brace-with-air-hand-pump-258130479.html
"Tourmaline Faster Self Heating Waist, Back & Lumber Pain Belt/brace","{'min': 54150, 'max': None}","₦ 54,150","{'min': 57000, 'max': None}","₦ 57,000",5,,"{'no': None, 'out': 5}",42.290027700831025,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/7531052/1.jpg?4158,https://www.jumia.com.ng/generic-tourmaline-faster-self-heating-waist-back-lumber-pain-beltbrace-250135770.html
"Tourmaline Faster Self Heating Waist, Back & Lumber Pain Belt/brace","{'min': 55100, 'max': None}","₦ 55,100","{'min': 58000, 'max': None}","₦ 58,000",5,,"{'no': None, 'out': 5}",41.56088929219601,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/9531052/1.jpg?5054,https://www.jumia.com.ng/generic-tourmaline-faster-self-heating-waist-back-lumber-pain-beltbrace-250135906.html
"Tourmaline Faster Self Heating Waist, Back & Lumber Pain Belt/brace","{'min': 55100, 'max': None}","₦ 55,100","{'min': 58000, 'max': None}","₦ 58,000",5,,"{'no': None, 'out': 5}",41.56088929219601,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/8531052/1.jpg?4395,https://www.jumia.com.ng/generic-tourmaline-faster-self-heating-waist-back-lumber-pain-beltbrace-250135830.html
"Tourmaline Faster Self Heating Waist, Back & Lumber Pain Belt/brace","{'min': 55100, 'max': None}","₦ 55,100","{'min': 58000, 'max': None}","₦ 58,000",5,,"{'no': None, 'out': 5}",41.56088929219601,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/3431732/1.jpg?6333,https://www.jumia.com.ng/generic-tourmaline-faster-self-heating-waist-back-lumber-pain-beltbrace-237134390.html
Neck Brace Traction Collar Pain Relief Orthopedic Pillow,"{'min': 8999, 'max': None}","₦ 8,999","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",39.296857430442294,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/6919373/1.jpg?7646,https://www.jumia.com.ng/generic-neck-brace-traction-collar-pain-relief-orthopedic-pillow-373919668.html
Neck Brace Traction Collar Pain Relief Orthopedic Pillow,"{'min': 8075, 'max': None}","₦ 8,075","{'min': 8500, 'max': None}","₦ 8,500",5,,"{'no': None, 'out': 5}",35.261931742507116,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/7919373/1.jpg?7766,https://www.jumia.com.ng/generic-neck-brace-traction-collar-pain-relief-orthopedic-pillow-373919710.html
Men/Women Posture Support Corrector Back Pain Relief Belt,"{'min': 7999, 'max': None}","₦ 7,999","{'min': None, 'max': None}",,0,,"{'no': 3, 'out': 5}",34.93005473787175,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/176746/1.jpg?8735,https://www.jumia.com.ng/fashion-menwomen-posture-support-corrector-back-pain-relief-belt-64767120.html
Posture Corrector Shoulder/Lumbar/Back Pain Relief Belt,"{'min': 7999, 'max': None}","₦ 7,999","{'min': None, 'max': None}",,0,,"{'no': 2, 'out': 5}",34.93005473787175,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/343968/1.jpg?2264,https://www.jumia.com.ng/fashion-posture-corrector-shoulderlumbarback-pain-relief-belt-86934386.html
Unique Posture Support Corrector Back Pain Relief Belt,"{'min': 7999, 'max': None}","₦ 7,999","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",34.93005473787175,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/0246473/1.jpg?5986,https://www.jumia.com.ng/generic-unique-posture-support-corrector-back-pain-relief-belt-374642034.html
Unisex Posture Corrector Shoulder/Lumbar/Back Relief,"{'min': 7999, 'max': None}","₦ 7,999","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",34.93005473787175,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/0087753/1.jpg?6573,https://www.jumia.com.ng/generic-unisex-posture-corrector-shoulderlumbarback-relief-357780058.html
MEN/WOMEN Posture Corrector Back Shoulder Lumbar Brace Belt,"{'min': 7999, 'max': None}","₦ 7,999","{'min': 15200, 'max': None}","₦ 15,200",47,,"{'no': 4, 'out': 5}",34.93005473787175,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/066164/1.jpg?6779,https://www.jumia.com.ng/fashion-menwomen-posture-corrector-back-shoulder-lumbar-brace-belt-46166077.html
Back Posture Corrector For Men And Women,"{'min': 7800, 'max': None}","₦ 7,800","{'min': None, 'max': None}",,0,,"{'no': 3, 'out': 5}",34.06106100205022,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/1174352/1.jpg?8410,https://www.jumia.com.ng/generic-back-posture-corrector-for-men-and-women-253471167.html
Universal Adjustable Back Posture Spine Corrector,"{'min': 7190, 'max': None}","₦ 7,190","{'min': 10500, 'max': None}","₦ 10,500",32,,"{'no': 3, 'out': 5}",31.397311359582186,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/5690312/1.jpg?8327,https://www.jumia.com.ng/generic-universal-adjustable-back-posture-spine-corrector-213096521.html
"Lumbar Support, Spine Stretcher And Posture Corrector","{'min': 6999, 'max': None}","₦ 6,999","{'min': None, 'max': None}",,0,,"{'no': 1, 'out': 5}",30.563252045301216,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/7595263/1.jpg?6696,https://www.jumia.com.ng/generic-lumbar-support-spine-stretcher-and-posture-corrector-362595733.html
Back Posture Corrector Shoulder Support Upper Back Brace,"{'min': 6995, 'max': 7350}","₦ 6,995 - ₦ 7,350","{'min': 13500, 'max': None}","₦ 13,500",48,,"{'no': 4, 'out': 5}",30.54578483453093,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/3176921/1.jpg?2292,https://www.jumia.com.ng/generic-back-posture-corrector-shoulder-support-upper-back-brace-129671356.html
Unisex Fitness Back Posture Corrector,"{'min': 6645, 'max': None}","₦ 6,645","{'min': 12500, 'max': None}","₦ 12,500",47,,"{'no': 4, 'out': 5}",29.017403892131238,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/5690312/1.jpg?4965,https://www.jumia.com.ng/generic-unisex-fitness-back-posture-corrector-213096506.html
Adjustable Black Posture Corrector Brace For Unisex Fitness,"{'min': 5999, 'max': None}","₦ 5,999","{'min': 8666, 'max': None}","₦ 8,666",31,,"{'no': 4, 'out': 5}",26.19644935273067,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/1726452/1.jpg?6573,https://www.jumia.com.ng/generic-adjustable-black-posture-corrector-brace-for-unisex-fitness-254627180.html
Adjustable Posture Corrector For Men And Women,"{'min': 5317, 'max': None}","₦ 5,317","{'min': 11186, 'max': None}","₦ 11,186",52,,"{'no': 3, 'out': 5}",23.218289916397563,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/1404572/1.jpg?3711,https://www.jumia.com.ng/generic-adjustable-posture-corrector-for-men-and-women-275404151.html
Hand Roller Neck Massager/Shoulder Corrector - Blue,"{'min': 4381, 'max': None}","₦ 4,381","{'min': 8590, 'max': None}","₦ 8,590",49,,"{'no': 2, 'out': 5}",19.130962596151537,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/1764292/1.jpg?3671,https://www.jumia.com.ng/generic-hand-roller-neck-massagershoulder-corrector-blue-292467196.html
Pressure Point Hand Roller Neck Massager/Shoulder Corrector,"{'min': 4381, 'max': None}","₦ 4,381","{'min': 8590, 'max': None}","₦ 8,590",49,,"{'no': None, 'out': 5}",19.130962596151537,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/1764292/1.jpg?3671,https://www.jumia.com.ng/generic-pressure-point-hand-roller-neck-massagershoulder-corrector-292467194.html
