name,price,price_text,old,old_text,discount,shipping,rating,points,img,url
Lego Marvel Hulk Mech Armor 76241 Avengers Action Figure Set - 138Pcs,"{'min': 32999, 'max': None}","₦ 32,999","{'min': 43200, 'max': None}","₦ 43,200",24,,"{'no': None, 'out': 5}",60.98815823579938,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/3222862/1.jpg?0136,https://www.jumia.com.ng/lego-marvel-hulk-mech-armor-76241-avengers-action-figure-set-138pcs-268222373.html
Lego Technic 2-In-1 Dump Truck 42147 Construction Vehicle,"{'min': 32800, 'max': None}","₦ 32,800","{'min': 39600, 'max': None}","₦ 39,600",17,,"{'no': None, 'out': 5}",60.620370015279846,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/2362673/1.jpg?3665,https://www.jumia.com.ng/lego-technic-2-in-1-dump-truck-42147-construction-vehicle-376263212.html
Lego Star Wars Building Blocks 75115 Poe Dameron,"{'min': 32800, 'max': None}","₦ 32,800","{'min': None, 'max': None}",,0,,"{'no': None, 'out': 5}",60.620370015279846,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/3021832/1.jpg?8952,https://www.jumia.com.ng/lego-star-wars-building-blocks-75115-poe-dameron-238120318.html
Lego Classic 90 Years Of Play (11021) 1100 Pieces,"{'min': 90200, 'max': None}","₦ 90,200","{'min': 114000, 'max': None}","₦ 114,000",21,,"{'no': None, 'out': 5}",59.98583702882483,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/6936402/1.jpg?8539,https://www.jumia.com.ng/lego-classic-90-years-of-play-11021-1100-pieces-204639636.html
Lego Speed Champions Mclaren Solus Gt & Mclaren F1 Lm 76918,"{'min': 91999, 'max': None}","₦ 91,999","{'min': 117600, 'max': None}","₦ 117,600",22,,"{'no': None, 'out': 5}",58.81284035696041,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/9505932/1.jpg?0267,https://www.jumia.com.ng/lego-speed-champions-mclaren-solus-gt-mclaren-f1-lm-76918-239505956.html
Lego Creator Mighty 3-in-1 Dinosaurs Set 31058 (174 Pieces),"{'min': 30999, 'max': None}","₦ 30,999","{'min': 42000, 'max': None}","₦ 42,000",26,,"{'no': 5, 'out': 5}",57.29179421047744,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/542407/1.jpg?0079,https://www.jumia.com.ng/lego-creator-mighty-3-in-1-dinosaurs-set-31058-174-pieces-70424510.html
Lego Creator 3in1 Cyber Drone 31111 Building Kit Featuring A Cyber Drone (113 Pieces),"{'min': 30500, 'max': None}","₦ 30,500","{'min': 36000, 'max': None}","₦ 36,000",15,,"{'no': 5, 'out': 5}",56.369551386159614,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/7516631/1.jpg?1097,https://www.jumia.com.ng/lego-creator-3in1-cyber-drone-31111-building-kit-featuring-a-cyber-drone-113-pieces-136615740.html
Lego Architecture London Skyline 21034 (468 Pcs),"{'min': 102500, 'max': None}","₦ 102,500","{'min': 114400, 'max': None}","₦ 114,400",10,,"{'no': 5, 'out': 5}",52.78753658536586,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/7625262/1.jpg?3423,https://www.jumia.com.ng/lego-architecture-london-skyline-21034-468-pcs-262526772.html
Lego Technic Race Plane 42117 Building Kit New 2021 (154 Pieces),"{'min': 27999, 'max': None}","₦ 27,999","{'min': 37200, 'max': None}","₦ 37,200",25,,"{'no': 5, 'out': 5}",51.74724817249452,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/796497/1.jpg?4833,https://www.jumia.com.ng/lego-technic-race-plane-42117-building-kit-new-2021-154-pieces-79469726.html
Lego Classic Creative Monsters 11017 Building Kit (140 Pcs),"{'min': 27000, 'max': None}","₦ 27,000","{'min': 44400, 'max': None}","₦ 44,400",39,,"{'no': None, 'out': 5}",49.90091434184622,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/0258412/1.jpg?2546,https://www.jumia.com.ng/lego-classic-creative-monsters-11017-building-kit-140-pcs-214852025.html
Lego City 4x4 Fire Engine Rescue Truck 60393 (97 Pcs),"{'min': 26700, 'max': None}","₦ 26,700","{'min': 40800, 'max': None}","₦ 40,800",35,,"{'no': 5, 'out': 5}",49.346459738047926,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/3712862/1.jpg?2025,https://www.jumia.com.ng/lego-city-4x4-fire-engine-rescue-truck-60393-97-pcs-268217326.html
Lego City Barbecue Burn Out 60212 Building Kit (64 Pieces),"{'min': 24800, 'max': None}","₦ 24,800","{'min': 34800, 'max': None}","₦ 34,800",29,,"{'no': None, 'out': 5}",45.83491391399208,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/7386682/1.jpg?5399,https://www.jumia.com.ng/lego-city-barbecue-burn-out-60212-building-kit-64-pieces-286683719.html
Lego Technic Bugatti Bolide Racing Car 42151 Building Set 905Pcs,"{'min': 126200, 'max': None}","₦ 126,200","{'min': 165600, 'max': None}","₦ 165,600",24,,"{'no': 5, 'out': 5}",42.874187797147385,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/2296832/1.jpg?9835,https://www.jumia.com.ng/lego-technic-bugatti-bolide-racing-car-42151-building-set-905pcs-238692214.html
Lego Marvel Superheroes 2 - Ps4,"{'min': 20000, 'max': None}","₦ 20,000","{'min': 30000, 'max': None}","₦ 30,000",33,,"{'no': None, 'out': 5}",36.963640253219424,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/9900462/1.jpg?4907,https://www.jumia.com.ng/lego-marvel-superheroes-2-ps4-264009902.html
Lego Architecture New York City Skyline 21028 ( 598 Pcs),"{'min': 151500, 'max': None}","₦ 151,500","{'min': 170600, 'max': None}","₦ 170,600",11,,"{'no': None, 'out': 5}",35.7143399339934,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/7525262/1.jpg?0782,https://www.jumia.com.ng/lego-architecture-new-york-city-skyline-21028-598-pcs-262525798.html
Lego Marvel Avengers - PS4,"{'min': 14000, 'max': None}","₦ 14,000","{'min': 25000, 'max': None}","₦ 25,000",44,,"{'no': None, 'out': 5}",25.874548177253594,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/9900462/1.jpg?5149,https://www.jumia.com.ng/lego-marvel-avengers-ps4-264009961.html
